N,P,K,temperature,humidity,ph,rainfall,label
17,82,21,31.095960709465672,56.79304551951779,7.691494454731448,116.02711759049897,pigeonpeas
57,60,84,19.1034283,17.26184541,6.586777189,75.49101167,chickpea
80,15,28,23.11438731,68.00096043,6.703270635,161.8944624,coffee
39,37,15,29.450812108274818,79.90135765158982,6.595495491919664,60.38867526328109,mungbean
7,45,22,25.50634557,44.8302551,9.926212291,74.32635105,mothbeans
5,74,20,15.722706421342025,20.987143287081768,5.50572995588644,67.0196637363381,kidneybeans
30,6,26,28.5052778751677,91.21548892923839,5.68569814992388,155.00016408137722,coconut
78,57,20,24.945800546148153,72.7034150930945,6.518430640362665,81.0713500194082,maize
98,18,27,27.56088634,68.49299897,6.516312148,167.43580749999995,coffee
35,41,18,28.70562673,81.59200689,6.705008503999999,59.87065439,mungbean
96,13,56,29.569208716353344,95.76672614076483,6.704592538330667,21.94593170788198,muskmelon
21,31,31,35.55469972635151,49.27134764441359,5.441323124841992,91.09784329291287,mango
28,6,39,21.630699926312055,92.67577639275952,6.626759242057454,108.44050916007967,pomegranate
22,42,22,25.481153412358434,59.13153755408495,8.013097350798311,50.776910565417914,mothbeans
13,129,205,23.343900624293305,91.93279870092871,6.296793908854473,109.66231946749994,apple
113,27,50,28.506546509927205,93.8407147879808,6.48048308666612,26.570473868565927,muskmelon
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,mango
22,78,76,17.84851658,19.09172907,8.621662982,76.32470713,chickpea
40,127,196,11.675139056682568,78.71763686237394,6.047468807512792,72.76907196736825,grapes
17,75,17,25.55284468475887,70.8852419684528,7.4617590955531234,37.43687262064876,lentil
8,23,44,18.47412402,89.68919664,7.130837931,108.4758509,pomegranate
30,60,21,28.87667593,62.4901206,5.457871272999999,182.2688175,pigeonpeas
111,93,54,26.384009732025646,77.70592439856377,6.120682731404638,115.99142018436947,banana
115,11,46,24.41592661,89.39655519,6.623167177000001,40.32161859,watermelon
41,17,44,17.661007017255454,93.0384974045586,6.937178618973914,104.52194015979724,pomegranate
106,34,25,24.365094002477647,61.828734647814464,7.087151067872867,161.26192037622786,coffee
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,rice
48,72,14,31.60031610485404,70.697583184384,7.119313182311554,74.48955284176161,blackgram
50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,papaya
22,24,27,34.76020711981724,52.59105934655845,5.247754059890017,96.42534993032652,mango
2,79,15,21.53577883,65.47227704,7.505283615,35.75107592,lentil
6,13,9,34.77814249464921,89.1147402741082,7.957445728715389,116.13292869500576,orange
85,9,53,28.20619412,92.86798698,6.447662945,28.78654515,muskmelon
34,12,8,25.104794513794534,89.05590874262745,6.596604966243748,115.92214868507097,orange
34,56,17,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas
76,49,42,24.958779,84.47963372,5.206373153,196.95600080000003,rice
40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans
120,49,16,24.99505895905387,75.81180004120574,6.3638229174108085,61.952447910102954,cotton
70,65,49,41.42001907879355,91.7938525689162,6.490303656598208,92.78863980717054,papaya
9,17,34,25.637602578151736,90.81606717676068,5.968642389356786,174.88893639238898,coconut
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,mango
4,43,18,29.02955344,61.09387478,8.840656256,72.98016599,mothbeans
28,66,21,22.354450140226543,64.38963044917955,6.344476632468554,45.881915124115096,lentil
99,12,52,28.69708334,94.30759855,6.002927293,22.21807088,muskmelon
44,61,21,26.948150274648572,61.961426371251115,6.915097315949478,64.23388706295977,blackgram
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,mango
21,52,15,29.02475989541162,88.26440992182603,6.735779617404805,48.943762136748816,mungbean
35,66,81,19.37101121,15.77458129,6.138243973,85.24819851,chickpea
99,72,56,26.45754824531297,84.08530467545611,5.707614085294891,109.57629259544967,banana
30,41,21,31.74857149026931,63.98075421179679,8.738494048654202,64.11544684598557,mothbeans
117,44,23,23.558142295440536,77.10021633839924,7.96721440950958,72.66198129968986,cotton
34,55,80,19.39660160418557,16.565368395971028,7.459022291607639,79.60714647679072,chickpea
5,45,21,28.36291385,88.00989267,6.487124217000001,43.05130077,mungbean
56,59,55,37.03551903,91.79430166,6.551892637999999,188.5181422,papaya
28,71,19,34.10129470992995,61.09173901778609,7.679554021862608,72.0742460930354,blackgram
29,147,205,22.860611809583062,93.65258892731939,6.222951407744898,107.24915563868821,apple
119,72,54,26.583012334571492,83.90060177145703,6.384052636470703,115.42790503762564,banana
19,37,22,26.438173055971397,60.37336860560402,6.15961013842266,56.501585551063975,mothbeans
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes
111,7,45,26.453344706394855,85.19589350423722,6.456384524820755,49.92744771097906,watermelon
29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas
27,27,34,32.470319423250324,50.82386581094228,6.5288266676325835,92.62268355348019,mango
95,56,36,22.595160256433754,80.7300002750452,6.402823298677383,268.6923339786505,rice
17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans
34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,chickpea
98,35,18,23.79746068,74.82913698,6.252797547999999,91.76337172,maize
58,55,47,26.05375792,93.69111672,6.7424900270000006,240.6863901,papaya
13,56,15,29.53342372452978,82.7496399552892,6.552312472868047,39.52118161711701,mungbean
27,57,24,27.33534897,43.35795962,6.09186275,142.33036769999995,pigeonpeas
21,63,17,24.915293783396894,66.02242563162034,6.432162487137759,41.37517023643406,lentil
22,26,38,22.92052307,85.12912161,6.988035315,110.2437841,pomegranate
19,14,34,26.469859314592217,98.20467709811953,5.607441555567574,206.06829655031376,coconut
65,62,51,31.53243779,90.87394933,6.5116248410000015,207.0735119,papaya
113,28,48,28.87726019,92.48839665,6.170520517999999,24.44267592,muskmelon
21,26,27,27.00315545,47.67525434,5.6995869720000005,95.85118326,mango
58,51,52,32.8277477246329,93.09020330157657,6.812136395219625,86.98906879640859,papaya
112,50,15,26.45557918672704,79.67834036330798,7.739483032565728,84.15828896840897,cotton
3,77,18,19.624936864046287,70.59106503499227,6.989469101827779,52.72406474884882,lentil
40,17,15,21.35093384,90.9492967,7.871063004,107.0862095,orange
88,46,42,22.68319059,83.46358271,6.604993475,194.2651719,rice
14,121,203,9.724457611,83.74765639,6.1586894060000015,74.46411148,grapes
44,62,74,18.230287863831652,18.996592545417226,7.161575005464073,80.50796650206361,chickpea
100,26,53,28.557571760540515,92.21813889085242,6.753751040193799,22.51337043783817,muskmelon
50,68,83,18.19684290115377,15.804132458400412,7.313181575370497,81.46787763595725,chickpea
85,37,39,24.52783742,82.73685569,6.364134967999999,224.67572310000003,rice
114,79,50,26.101924419788283,84.67554885446214,6.4480310566173245,114.11402707422648,banana
28,37,29,31.35298184596593,50.50761376410096,6.370819664118107,99.36613141185184,mango
17,57,25,31.81930003039206,42.4401265603192,6.4869566012369155,33.066593950981435,mothbeans
76,60,39,20.0454142,80.3477562,6.766240045,208.5810155,rice
88,39,29,25.535416869902097,56.442347785105184,6.769091957647986,155.37461343959995,coffee
30,13,25,26.59566351237499,90.62739520078728,6.346249488834561,165.64639364479507,coconut
1,29,29,27.32961444,49.30347234,6.052026047000001,93.53197359,mango
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes
29,61,18,27.405145186384868,66.60924231686047,6.019260573408067,52.91027368677379,lentil
28,7,9,34.591784600000004,92.13229786,6.730757538,115.5650287,orange
36,38,15,28.36363858,87.59810657,6.3206620120000006,57.99524359,mungbean
93,53,38,26.92995077,81.91411159,7.069172227,290.67937830000005,rice
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans
31,11,44,25.377014338277952,84.89998835165187,6.037218866908327,107.00165712757146,pomegranate
119,19,57,25.058948836910226,80.4282517680375,6.796248388507678,47.28181204848399,watermelon
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,grapes
13,63,24,19.208373119559912,70.92470297386615,7.5839169898361725,50.83640822679426,lentil
23,66,20,23.53130697102409,22.664574664383164,6.060352318645527,108.63787954748426,kidneybeans
34,18,26,31.83116616079401,51.8419681485574,5.196077391981114,94.38162061789313,mango
92,36,41,21.998473097761863,82.39570861506323,6.250547783131444,199.08970207098818,rice
4,59,22,29.33743412,49.00323081,8.914074888,42.44054315,mothbeans
9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,kidneybeans
36,42,24,27.09912697982126,43.10435392991908,3.4214852387548276,43.07041646445675,mothbeans
99,42,35,24.874601731679512,84.35738157446893,6.9341675562524685,181.59600340415193,rice
63,58,46,27.577718493209296,92.16442188785352,6.755887442562843,143.60958525385104,papaya
38,50,23,28.639088657906612,87.39013009510349,6.718124251148831,55.83875898018834,mungbean
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,mango
85,21,47,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,grapes
17,67,18,31.029704159768293,53.97594834719895,5.52580759983115,127.62034773062138,pigeonpeas
24,47,18,26.872259763368863,47.41666132392927,5.990343921290291,33.86351002751383,mothbeans
39,78,15,21.35499456,62.60136323,5.925391795,41.78219834,lentil
29,78,15,27.585082637334764,66.78805544642113,7.147926197734723,67.91995890200049,blackgram
113,39,23,24.299441900808425,83.8919603262896,6.27311638013936,88.55496603948392,cotton
43,58,47,39.39690072124625,90.0169974325907,6.385539599531443,63.6976238982596,papaya
19,40,17,28.71901412211653,79.73584465617893,7.07633148256814,43.44616686726356,mungbean
83,41,43,21.0525355,82.67839517,6.254028451,233.1075816,rice
33,14,8,21.03200078,92.9641969,7.684420446,110.6823944,orange
42,60,22,25.410649286106356,62.358356214488964,7.498013289104611,71.89605546698316,blackgram
2,24,34,28.30090647078026,54.23779274218826,6.517289592110259,97.01862107629557,mango
43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,blackgram
17,11,32,29.185942416741845,89.40891019691885,5.710994196190969,153.50918524273771,coconut
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,grapes
29,25,31,26.555326506232774,101.08910322388449,6.066122601047248,210.50215978089346,coconut
63,50,38,23.574998029972985,83.11615328983702,7.345428807882097,163.164067670712,jute
84,36,28,26.7350622,55.55164819,6.119892347,140.63052130000003,coffee
30,20,31,31.844779196038917,54.223871774749114,6.522638411231548,87.89377952966801,mango
21,140,198,23.21547325659734,91.46006876662025,5.756818493626559,126.38930574238088,apple
37,66,85,20.93175255,18.91295403,6.456148474,78.06910795,chickpea
98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,watermelon
11,14,5,11.50322938,94.8933184,6.946354724,115.56837759999998,orange
57,69,84,20.33428946582725,16.679639035043188,6.251140238912574,74.62228272478366,chickpea
16,139,197,23.64486214249291,90.49204411740094,5.949936541594202,103.2448052685046,apple
85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,watermelon
71,36,41,21.47955890174745,81.06403300957683,7.0159654694466,205.6857623530217,rice
58,62,15,30.24467975455908,62.191178908595916,7.341340433255711,60.681560858427694,blackgram
3,26,38,24.87629628824404,91.78913294482778,7.201387242409826,101.49956873332046,pomegranate
21,23,42,19.54128063,90.29751796,6.902751061,104.3739878,pomegranate
14,74,19,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas
26,9,32,25.9490364,94.73860514,6.470465614,144.15711090000005,coconut
34,65,79,19.568405780500395,15.799679320938816,6.002255927010436,83.95073035034864,chickpea
20,129,201,23.41044706,91.69913296,5.587905967,116.07779309999998,apple
35,55,22,30.88883074,52.62696801,8.634929739,55.51932414,mothbeans
32,41,16,28.78594465114794,62.83725607199594,7.735460171523413,69.52167782986558,mothbeans
82,58,19,26.38889183222436,68.87117316541419,7.0876415314533245,97.97195325041467,maize
0,71,22,25.915068673528253,60.267580829961,6.920452226942174,36.28342999567777,lentil
36,29,13,20.483402461838374,95.22623968939122,8.032168704366587,109.33687988187661,orange
38,139,206,21.228445001498827,82.89705544649358,6.271971917125946,75.3820622838157,grapes
118,18,32,27.6496114,51.11044023,6.351823783,122.8392822,coffee
9,35,20,27.41503453,80.98004661,6.91380932,40.53173216,mungbean
21,54,20,35.09455877941893,70.0225992638198,7.224342002647339,61.7616102186037,blackgram
36,28,13,20.2892777648587,89.58982880612103,7.971639671031865,107.28041821043202,orange
18,14,11,28.04799508,90.00621688,6.550814117000001,117.1311498,orange
2,67,18,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas
31,70,78,21.385955082983994,13.961107414096611,6.438387373406865,90.29960239436888,chickpea
67,45,43,27.021757379831495,75.99958013593715,6.986340094784823,153.2326628487533,jute
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango
86,26,27,27.13140403,52.89368299,6.081172981,192.4280381,coffee
37,10,32,28.96318258,95.16333673,6.165084855,222.803013,coconut
99,43,22,25.671825222641477,73.27168007179117,6.4480841998680045,102.31551316297336,maize
25,17,39,19.06234925457228,89.54448854719512,6.572145419963534,110.31419090691553,pomegranate
19,24,14,21.224965261350743,93.76313538155141,7.389103762919476,108.76986892768986,orange
10,70,19,24.84918386,68.98088448,7.272427638,41.61080544,lentil
16,56,17,33.80020039,40.03262418,7.445444882999999,176.6165894,pigeonpeas
9,66,21,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas
26,38,30,36.074028115328254,48.12467960746056,6.210349664670426,100.21995614194246,mango
23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,blackgram
39,70,15,20.47733515304122,63.46489600485352,6.5537478462265835,47.44216616747698,lentil
90,40,39,25.72668885,81.86171563,6.626503893,191.9649389,jute
58,61,15,30.94908189,64.23364112,7.402891666,62.78730907,blackgram
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,mango
15,11,38,23.12808226,92.68328358,6.630646082999999,109.3930157,pomegranate
35,56,22,30.108897572977913,52.22720700247543,8.728107339501454,52.49603936599521,mothbeans
23,60,82,19.399910326884484,19.760146868943,8.4583495807908,79.78240409004452,chickpea
32,57,51,29.16521095152927,97.67857806337008,6.645894236843165,63.811212343312434,papaya
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,cotton
87,54,20,25.61707368,63.4711755,6.576418207000001,108.8303762,maize
10,126,193,21.786158801057447,93.41424946782836,5.750296115626673,114.02541704807976,apple
29,44,20,30.04132304,63.56222995,8.620107545,31.83192392,mothbeans
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,grapes
1,30,29,28.4463798080014,49.10638004415009,6.58821112263096,94.02138074066552,mango
84,24,52,25.74699285855835,83.57003369131873,6.146332099599202,57.79751677130374,watermelon
32,26,9,11.87893499611029,92.14962604368633,7.717986734139929,104.09541649333859,orange
86,53,22,21.585182457566358,60.83779120337269,6.911074529686266,109.51036636274934,maize
99,57,38,24.80624984,82.09281674,6.356295567999999,156.3616174,jute
26,68,16,29.33549429334539,65.84693712492948,7.33262141589154,66.47116003305541,blackgram
8,137,193,20.785928494017003,77.64927946754375,6.584619587219388,72.89340586261469,grapes
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans
14,137,196,21.657695774989968,94.15910679355832,5.941074012098263,124.33550629003206,apple
28,34,22,29.15604785329404,85.98128121939304,6.947470646072641,60.01095336772497,mungbean
20,42,20,29.418551753728174,89.75894865405564,6.886772348058781,49.954825133850875,mungbean
112,26,51,25.5479906536152,82.2934099849719,6.880804262080836,57.35337096397969,watermelon
38,56,25,25.74095321,45.38497051,7.88118645,67.43488235,mothbeans
8,26,26,25.54759871,91.64194826,5.702484758,212.867626,coconut
4,80,16,29.19585548,68.01965728,7.441976825,44.93261911,lentil
30,141,199,24.028242777526923,93.51239776927166,5.817716962412834,101.65274683397729,apple
25,12,26,29.084928744255958,94.8656897563574,6.435571778789368,134.42204045465047,coconut
28,72,84,18.72963144,19.18197264,6.481783042999999,71.58010169,chickpea
82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,watermelon
25,70,24,29.208463768636637,61.65781852090783,7.079286813550124,73.88295400173634,blackgram
18,56,23,22.06849564206368,56.594629776722584,7.0895196547734445,133.12454292019785,pigeonpeas
111,88,55,29.44795403,78.34971537,5.505393832999999,96.45042585,banana
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon
102,28,54,25.15623099,80.27525115,6.862157042000001,55.49541453,watermelon
41,5,33,25.84466191939219,97.87689210441853,6.246390371269316,146.93888447225913,coconut
77,58,19,22.8056033,56.50768935,5.791649933,101.5952794,maize
